0,1,2,3,4,paths
1,0,0,0,0,Industrial_agriculture/100/10/10_2600_2600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5500_11500.tif
0,0,0,0,0,misc/100/81/81_9100_12200.tif
0,0,0,0,0,misc/100/19/19_3000_2000.tif
0,1,0,0,0,ISL/100/74/74_3400_2600.tif
0,0,0,0,0,misc/100/81/81_10700_12100.tif
0,0,0,0,0,misc/100/44/44_400_100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_10000.tif
0,1,0,0,0,ISL/100/25/25_1800_2200.tif
0,1,0,0,0,ISL/100/48/48_1600_2900.tif
0,1,0,0,0,ISL/100/37/37_300_1100.tif
0,0,0,1,1,Roads/100/66/66_3600_1900.tif
0,0,0,0,0,misc/100/21/21_2300_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5700_4100.tif
0,1,0,0,0,ISL/100/55/55_3300_2700.tif
0,0,0,0,0,misc/100/64/64_1400_0.tif
0,1,0,0,0,ISL/100/75/75_4100_3700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_4200_2700.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_600_600.tif
0,0,0,0,0,misc/100/89/89_2500_5500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3900_2700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8500_4100.tif
0,1,0,0,0,ISL/100/39/39_1800_3300.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2100_2400.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2300_2600.tif
0,0,0,0,0,misc/100/50/50_500_1100.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2700_3400.tif
0,0,0,1,0,Roads/100/30/30_1200_1000.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2400_3200.tif
0,1,0,0,0,ISL/100/55/55_2500_1600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5400_3700.tif
0,1,0,0,0,ISL/100/74/74_3500_4900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2100_1600.tif
0,1,0,0,0,ISL/100/89/89_1900_3200.tif
0,0,0,0,0,misc/100/66/66_4700_1500.tif
0,1,0,0,0,ISL/100/21/21_1600_2700.tif
0,0,0,1,0,Roads/100/66/66_1200_3300.tif
0,0,0,1,0,Roads/100/30/30_700_500.tif
0,0,0,0,0,misc/100/57/57_3300_300.tif
0,0,0,1,0,Roads/100/74/74_3500_3100.tif
0,1,0,0,0,ISL/100/44/44_1100_2100.tif
0,0,0,0,0,misc/100/23/23_600_300.tif
0,0,0,0,0,misc/100/74/74_3900_2200.tif
0,0,0,0,0,misc/100/57/57_3900_3900.tif
0,0,0,0,0,misc/100/7/7_2300_4800.tif
0,1,0,0,0,ISL/100/53/53_800_700.tif
0,0,0,0,0,misc/100/75/75_2400_4800.tif
0,0,0,0,0,misc/100/74/74_3700_2900.tif
0,0,0,0,0,misc/100/101/101_2300_4000.tif
0,0,0,1,0,Roads/100/85/85_2900_2700.tif
0,0,0,0,0,misc/100/101/101_500_3700.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_2300_2700.tif
0,0,0,0,0,misc/100/81/81_11500_7300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_1000.tif
0,0,0,0,0,misc/100/10/10_1500_1100.tif
0,0,0,1,1,Roads/100/92/92_5400_1900.tif
0,0,0,1,0,Roads/100/85/85_3000_1100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2800_3000.tif
0,1,0,1,0,ISL/100/55/55_2700_4100.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2400_1700.tif
0,1,0,0,0,ISL/100/22/22_1100_2500.tif
0,1,0,0,0,ISL/100/22/22_700_2300.tif
0,1,0,0,0,ISL/100/75/75_2500_3600.tif
0,0,0,0,0,misc/100/58/58_1400_100.tif
0,1,0,0,0,ISL/100/29/29_1900_1000.tif
0,0,0,1,0,Roads/100/85/85_1100_3100.tif
0,1,0,0,0,ISL/100/21/21_1700_700.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1100_2600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1400_4800.tif
0,0,0,1,0,Roads/100/33/33_1700_1500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6600_11500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3300_2500.tif
0,1,0,0,0,ISL/100/39/39_1900_800.tif
0,0,0,0,0,misc/100/7/7_1200_3500.tif
0,1,1,0,0,Mining/100/84/84_1600_1500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8600_3100.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2400_2500.tif
0,0,0,0,0,misc/100/60/60_5900_4700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6900_2000.tif
0,1,0,0,0,ISL/100/21/21_1600_800.tif
0,0,0,0,0,misc/100/19/19_3300_4400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5000_11600.tif
0,1,0,0,0,ISL/100/22/22_1900_1500.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1600_400.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_2100_2700.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1100_300.tif
0,0,0,0,0,misc/100/32/32_2100_3200.tif
0,1,0,0,0,ISL/100/25/25_1700_2600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7000_11500.tif
0,1,0,0,0,ISL/100/89/89_2100_3800.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_3500_4000.tif
0,0,0,0,0,misc/100/92/92_400_2900.tif
0,0,0,1,0,Roads/100/66/66_2600_1900.tif
0,0,1,0,0,Mining/100/86/86_2000_2100.tif
0,0,0,1,0,Roads/100/10/10_1500_2600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4900_9700.tif
0,1,0,0,0,ISL/100/75/75_2800_5200.tif
0,1,0,0,0,ISL/100/75/75_1400_3800.tif
0,1,0,0,0,ISL/100/74/74_4600_4000.tif
0,0,0,0,0,misc/100/78/78_1700_5400.tif
0,0,0,0,0,misc/100/81/81_2200_11000.tif
0,0,0,1,0,Roads/100/30/30_900_600.tif
0,0,0,0,0,misc/100/75/75_3700_400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_9800.tif
0,0,0,0,0,misc/100/60/60_5500_7000.tif
0,0,0,0,0,misc/100/81/81_10600_13100.tif
0,1,0,0,0,ISL/100/74/74_3600_1300.tif
0,0,0,0,0,misc/100/7/7_1400_4000.tif
0,0,0,1,0,Roads/100/33/33_1800_1800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8000_3200.tif
0,0,0,0,0,misc/100/75/75_400_3800.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1500_500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5000_2500.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1700_700.tif
0,0,0,0,0,misc/100/39/39_1600_400.tif
0,1,0,0,0,ISL/100/1/1_500_1000.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_500_700.tif
0,0,0,0,0,misc/100/12/12_4500_1300.tif
0,0,0,0,0,misc/100/15/15_3300_3100.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1500_700.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3700_1300.tif
0,1,0,0,0,ISL/100/74/74_4300_3400.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2300_3000.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2100_1700.tif
0,1,0,0,0,ISL/100/29/29_1300_3300.tif
0,1,0,0,0,ISL/100/55/55_2400_1100.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_1900_2200.tif
0,0,0,0,0,misc/100/89/89_4300_3300.tif
1,0,0,0,1,Shifting_cultivation/100/10/10_1700_2900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5500_10800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_8800.tif
0,0,0,0,0,misc/100/32/32_200_4200.tif
0,0,1,0,0,Mining/100/86/86_1400_2400.tif
0,1,0,0,0,ISL/100/74/74_3200_2600.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1300_3300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4800_8400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7700_5800.tif
0,0,0,0,0,misc/100/84/84_600_1400.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1600_1900.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1900_3500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5400_10500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6900_11600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8200_4000.tif
0,0,0,1,0,Roads/100/66/66_3000_1800.tif
0,1,0,0,0,ISL/100/22/22_800_1800.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2700_3900.tif
0,0,0,1,0,Roads/100/53/53_1400_2300.tif
0,0,0,1,1,Roads/100/101/101_2100_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6400_7000.tif
0,1,0,0,0,ISL/100/39/39_3100_3100.tif
0,1,0,0,0,ISL/100/77/77_1000_1900.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_1200_2400.tif
0,0,0,0,0,misc/100/60/60_3100_1200.tif
0,1,0,0,0,ISL/100/89/89_2500_4300.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1600_1900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7500_5600.tif
0,1,0,0,0,ISL/100/21/21_1500_2700.tif
0,1,0,1,0,Roads/100/55/55_2500_4000.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3500_2600.tif
0,0,0,0,0,misc/100/50/50_2500_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_6300.tif
0,0,0,0,0,misc/100/66/66_2300_100.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2700_3100.tif
0,0,0,0,0,misc/100/25/25_3000_3800.tif
0,1,0,0,0,ISL/100/55/55_2400_3600.tif
0,0,0,1,0,Roads/100/85/85_3100_1300.tif
0,0,0,0,0,misc/100/31/31_1200_1500.tif
0,0,0,0,0,misc/100/75/75_900_5200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5600_11400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2500_2300.tif
0,0,0,0,0,misc/100/81/81_5300_12600.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1500_2000.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3000_4100.tif
0,1,0,0,0,ISL/100/39/39_2500_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7400_6500.tif
0,0,0,1,0,Roads/100/33/33_1700_1600.tif
0,0,0,1,0,Roads/100/1/1_1000_1500.tif
0,0,0,0,0,misc/100/85/85_800_4300.tif
0,1,0,0,0,ISL/100/75/75_2100_3600.tif
0,0,0,0,0,misc/100/22/22_1900_900.tif
0,1,0,1,0,Roads/100/55/55_2600_4400.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_800_2500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2500_2000.tif
0,0,0,0,0,misc/100/9/9_900_2700.tif
0,1,0,0,0,ISL/100/22/22_1000_2900.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_1900_2000.tif
0,0,0,0,0,misc/100/57/57_600_4700.tif
0,0,0,1,0,Roads/100/19/19_2800_3300.tif
0,1,0,1,0,Roads/100/74/74_2700_3000.tif
0,1,0,0,0,ISL/100/33/33_1500_1800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_12400.tif
0,1,0,0,0,ISL/100/75/75_400_2200.tif
0,0,0,0,0,misc/100/1/1_500_2100.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_900_1300.tif
0,1,0,0,0,ISL/100/21/21_1600_1700.tif
0,1,0,0,0,ISL/100/89/89_2400_3500.tif
0,0,0,0,1,Shifting_cultivation/100/9/9_800_1700.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1700_3700.tif
0,0,0,0,0,misc/100/85/85_5500_4600.tif
0,0,0,1,1,Shifting_cultivation/100/101/101_1000_1600.tif
0,1,0,0,0,ISL/100/55/55_2100_2500.tif
0,0,0,0,0,misc/100/81/81_7000_10900.tif
0,1,0,0,0,ISL/100/15/15_1400_3200.tif
0,0,0,0,0,misc/100/81/81_6600_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7000_6800.tif
0,1,0,0,0,ISL/100/55/55_2100_3500.tif
0,0,0,0,0,misc/100/81/81_500_11900.tif
0,0,0,1,1,Shifting_cultivation/100/30/30_800_500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3300_2500.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2700_3100.tif
0,1,0,0,0,ISL/100/75/75_3400_3200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_11000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_12100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6200_2400.tif
0,1,0,1,0,ISL/100/84/84_1600_1900.tif
0,1,0,0,0,ISL/100/89/89_3400_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8100_3300.tif
0,0,0,1,0,Roads/100/92/92_5700_2400.tif
0,0,0,1,1,Shifting_cultivation/100/30/30_1000_1900.tif
0,0,0,0,0,misc/100/60/60_200_500.tif
0,1,0,0,0,ISL/100/74/74_4000_3900.tif
1,0,0,1,1,Industrial_agriculture/100/10/10_1100_2500.tif
0,0,0,0,0,misc/100/19/19_2500_1300.tif
0,0,0,0,0,misc/100/50/50_600_5600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6100_3600.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1500_700.tif
0,0,0,0,0,misc/100/55/55_0_100.tif
0,1,0,0,0,ISL/100/89/89_2200_1900.tif
0,0,0,0,0,misc/100/44/44_100_3800.tif
0,1,0,0,0,ISL/100/55/55_2800_3000.tif
0,1,0,0,0,ISL/100/74/74_2900_2600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4600_13000.tif
0,0,0,0,0,misc/100/12/12_4600_500.tif
0,1,1,0,0,ISL/100/84/84_1300_2200.tif
0,1,0,0,0,ISL/100/25/25_1400_2900.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1000_1300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7900_4800.tif
0,0,0,1,0,Roads/100/1/1_1100_1400.tif
0,1,0,0,0,ISL/100/74/74_3300_3600.tif
0,0,0,0,0,misc/100/60/60_3300_8400.tif
0,0,0,0,0,misc/100/85/85_400_5800.tif
0,0,0,0,0,misc/100/74/74_400_5700.tif
0,1,0,0,0,ISL/100/37/37_700_1000.tif
0,1,0,0,0,ISL/100/32/32_1500_1700.tif
0,0,0,0,0,misc/100/60/60_3900_8200.tif
0,0,1,0,0,Mining/100/86/86_1900_2300.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2200_1200.tif
0,0,0,0,0,misc/100/81/81_11200_9600.tif
0,0,0,0,0,misc/100/85/85_3500_4000.tif
0,0,1,0,0,Mining/100/84/84_1300_2300.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2000_1800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7700_6500.tif
0,1,0,0,0,ISL/100/29/29_700_2300.tif
0,0,0,0,0,misc/100/37/37_400_1600.tif
0,0,0,0,0,misc/100/58/58_1000_2700.tif
0,1,0,0,0,ISL/100/25/25_1200_1700.tif
0,0,0,0,0,misc/100/92/92_7400_2700.tif
0,0,0,0,0,misc/100/74/74_1400_4200.tif
0,1,0,0,0,ISL/100/74/74_3400_2300.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2100_1100.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1500_2200.tif
1,0,0,0,1,Shifting_cultivation/100/10/10_2000_2800.tif
0,0,0,0,0,misc/100/66/66_3100_300.tif
0,0,0,0,0,misc/100/60/60_4000_3100.tif
0,1,0,0,0,ISL/100/29/29_600_1500.tif
1,0,0,0,1,Shifting_cultivation/100/9/9_700_1600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5200_10300.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_1100_1300.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1000_3500.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_700_1000.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1600_2900.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1800_2500.tif
0,1,0,0,0,ISL/100/74/74_3600_5100.tif
0,0,0,1,0,Roads/100/1/1_1000_1600.tif
1,0,0,0,0,Industrial_agriculture/100/27/27_1700_1200.tif
0,0,0,0,0,misc/100/55/55_200_900.tif
0,0,0,0,0,misc/100/50/50_2000_3100.tif
0,1,0,0,0,ISL/100/37/37_2200_2100.tif
0,1,0,0,0,ISL/100/21/21_1700_2700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4800_12100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7600_10900.tif
0,0,0,0,0,misc/100/85/85_100_5500.tif
0,0,0,0,0,misc/100/50/50_200_6600.tif
0,1,0,0,0,ISL/100/29/29_500_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_9800.tif
0,1,0,0,0,ISL/100/74/74_3800_1100.tif
0,1,0,0,0,ISL/100/89/89_2100_3500.tif
1,0,0,0,0,Industrial_agriculture/100/30/30_800_800.tif
0,1,0,0,0,ISL/100/74/74_3300_2700.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_900_2500.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1400_800.tif
0,0,0,0,1,Shifting_cultivation/100/19/19_800_1400.tif
0,0,0,0,0,misc/100/92/92_3800_2900.tif
0,1,0,0,0,ISL/100/39/39_2400_3700.tif
0,1,0,0,0,ISL/100/53/53_800_1100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8200_5600.tif
0,1,0,1,0,Roads/100/55/55_2500_4000.tif
0,1,0,0,0,ISL/100/74/74_2700_5400.tif
0,1,0,0,0,ISL/100/89/89_2400_3900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_3100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_6500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8600_3300.tif
0,1,0,0,0,ISL/100/55/55_2800_3100.tif
0,1,0,0,0,ISL/100/75/75_4100_4800.tif
0,1,0,0,0,ISL/100/75/75_3400_4700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6900_2000.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2200_2000.tif
0,1,0,0,0,ISL/100/74/74_3400_700.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3600_1700.tif
0,0,0,0,0,misc/100/15/15_1500_2900.tif
0,1,0,0,0,ISL/100/48/48_1300_2700.tif
0,1,0,0,0,ISL/100/33/33_1400_1600.tif
0,0,0,0,0,misc/100/81/81_10300_8000.tif
0,1,0,0,0,ISL/100/22/22_1400_1700.tif
0,1,0,0,0,ISL/100/89/89_2400_4500.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1000_900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_2200_3100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4900_8600.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2100_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_10100.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_1800_900.tif
0,0,0,0,0,misc/100/48/48_2700_3200.tif
0,0,0,0,0,misc/100/74/74_1600_4700.tif
0,0,0,0,0,misc/100/48/48_2300_200.tif
0,1,0,0,0,ISL/100/55/55_2100_1700.tif
0,0,0,0,0,misc/100/81/81_7900_7600.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1700_2000.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1700_2000.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3500_3900.tif
0,0,0,0,0,misc/100/78/78_1800_500.tif
0,1,0,0,0,ISL/100/39/39_2700_2900.tif
0,1,0,0,0,ISL/100/55/55_2300_3700.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1600_800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_4600_13000.tif
0,1,0,0,0,ISL/100/15/15_1800_3000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7800_3000.tif
0,0,0,1,1,Roads/100/101/101_1600_3300.tif
0,0,0,0,1,Shifting_cultivation/100/66/66_3300_2100.tif
0,1,0,0,0,ISL/100/55/55_2100_1300.tif
0,0,0,0,0,misc/100/75/75_3000_7100.tif
0,0,0,0,0,misc/100/60/60_6600_8200.tif
0,0,0,1,0,Roads/100/55/55_2900_4300.tif
0,1,0,1,0,Roads/100/89/89_2300_2400.tif
0,1,0,0,0,ISL/100/74/74_2500_4300.tif
0,0,0,0,0,misc/100/81/81_9100_12300.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7100_6600.tif
0,1,0,0,0,ISL/100/75/75_500_2600.tif
0,0,0,0,0,misc/100/81/81_5000_700.tif
0,1,0,0,0,ISL/100/74/74_2700_4800.tif
0,1,0,0,0,ISL/100/75/75_3600_4800.tif
0,0,0,0,0,misc/100/75/75_4400_300.tif
0,0,0,0,0,misc/100/60/60_3500_3500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_6400_3800.tif
0,1,0,0,0,ISL/100/74/74_2900_3800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3100_9000.tif
0,1,0,0,0,ISL/100/25/25_1300_600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3400_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8700_3500.tif
0,1,0,0,0,ISL/100/39/39_2400_2400.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2500_2100.tif
0,1,0,0,0,ISL/100/33/33_2200_1600.tif
0,1,0,0,0,ISL/100/22/22_1700_2900.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5700_12200.tif
0,0,1,0,0,Mining/100/86/86_200_1000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3600_8100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_2600.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_900_800.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_900_2800.tif
0,0,0,0,0,misc/100/66/66_3400_100.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3600_3800.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_4000_2700.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_2200_2700.tif
0,1,0,0,0,ISL/100/22/22_2200_1400.tif
0,1,0,0,0,ISL/100/75/75_2900_6000.tif
0,0,0,0,0,misc/100/12/12_0_600.tif
0,0,0,0,0,misc/100/74/74_4600_200.tif
0,1,0,0,0,ISL/100/32/32_1100_2100.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7800_5700.tif
0,0,0,0,0,misc/100/31/31_100_2400.tif
0,1,0,0,0,ISL/100/48/48_2600_2400.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_4900_4300.tif
0,0,0,0,0,misc/100/81/81_10600_13000.tif
0,1,0,0,0,ISL/100/53/53_1100_1800.tif
0,0,0,0,0,misc/100/78/78_2800_3200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7500_6500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5000_4100.tif
0,0,0,1,0,Roads/100/89/89_3600_2200.tif
0,1,0,0,0,ISL/100/74/74_3400_5500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_2800.tif
1,0,0,0,0,Industrial_agriculture/100/58/58_1400_1100.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3000_4400.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1500_2700.tif
0,1,0,0,0,ISL/100/74/74_3800_2300.tif
0,0,0,0,0,misc/100/85/85_3700_300.tif
1,0,0,1,1,Industrial_agriculture/100/10/10_1100_2500.tif
0,0,0,1,0,Roads/100/27/27_1200_2100.tif
0,0,1,0,0,Mining/100/86/86_300_900.tif
0,1,0,0,0,ISL/100/74/74_3300_4700.tif
0,0,0,0,0,misc/100/101/101_200_3400.tif
0,0,0,0,0,misc/100/37/37_300_600.tif
0,1,0,1,0,Roads/100/55/55_1700_3400.tif
0,0,0,0,0,misc/100/29/29_3100_900.tif
0,1,0,0,0,ISL/100/74/74_2700_2400.tif
0,1,0,0,0,ISL/100/44/44_1000_700.tif
0,1,0,0,0,ISL/100/74/74_3300_4200.tif
0,1,0,0,0,ISL/100/29/29_2200_1900.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1000_2600.tif
0,0,1,0,0,Mining/100/86/86_1400_2900.tif
0,1,0,0,0,ISL/100/25/25_1200_2400.tif
0,0,0,0,0,misc/100/60/60_3400_10500.tif
0,0,0,1,1,Shifting_cultivation/100/19/19_2600_2700.tif
0,0,0,1,0,Roads/100/19/19_2600_2900.tif
0,0,0,0,1,Shifting_cultivation/100/101/101_600_800.tif
1,0,0,0,0,Industrial_agriculture/100/9/9_2600_1700.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8900_3200.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6800_7000.tif
0,0,0,0,0,misc/100/7/7_3200_600.tif
0,0,0,0,0,misc/100/28/28_100_400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_6100.tif
0,1,0,0,0,ISL/100/74/74_3500_2800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5800_3600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_8000_5700.tif
0,0,0,0,0,misc/100/60/60_3400_8100.tif
0,0,0,0,0,misc/100/92/92_7600_2300.tif
0,0,0,0,0,misc/100/85/85_2300_4600.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_1000_3500.tif
0,1,0,0,0,ISL/100/75/75_2700_4600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5900_6500.tif
0,0,0,0,0,misc/100/81/81_3400_12500.tif
0,0,0,0,0,misc/100/18/18_3200_2900.tif
0,1,1,0,0,ISL/100/84/84_1700_1400.tif
0,0,0,0,0,misc/100/81/81_10400_800.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_7200_1300.tif
0,0,0,1,0,Roads/100/89/89_2200_2500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_3800_2700.tif
0,0,0,0,0,misc/100/60/60_3000_9600.tif
0,0,0,0,0,misc/100/81/81_5800_8700.tif
1,0,0,0,0,Industrial_agriculture/100/31/31_800_2500.tif
0,0,0,0,1,Shifting_cultivation/100/92/92_5300_2700.tif
0,1,0,0,0,ISL/100/29/29_1900_2300.tif
1,0,0,0,0,Industrial_agriculture/100/10/10_3700_2400.tif
0,1,0,0,0,ISL/100/75/75_4500_4400.tif
0,1,0,0,0,ISL/100/75/75_4800_3000.tif
0,0,0,0,1,Shifting_cultivation/100/10/10_1500_2400.tif
0,1,0,0,0,ISL/100/75/75_4400_4400.tif
0,0,0,0,0,misc/100/22/22_1600_2500.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_3000_9000.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_7300.tif
0,0,0,0,0,misc/100/37/37_900_0.tif
1,0,0,1,0,Roads/100/9/9_1400_2400.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_5000_4500.tif
1,0,0,0,1,Industrial_agriculture/100/9/9_1400_1600.tif
0,0,0,0,1,Shifting_cultivation/100/81/81_6000_12100.tif
