index,0,1,2,3,4,5,6,7,8,9,paths
21645,0,0,0,0,1,0,0,0,0,0,train/81/81_7200_9100.tif
21646,0,0,0,0,1,0,0,0,0,0,train/81/81_7200_9200.tif
21647,0,0,0,0,1,0,0,0,0,0,train/81/81_7200_9300.tif
21648,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_1000.tif
21649,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_11100.tif
21650,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_11200.tif
21651,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_11300.tif
21652,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_11400.tif
21653,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2100.tif
21654,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2200.tif
21655,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2300.tif
21656,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2400.tif
21657,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_2500.tif
21658,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2600.tif
21659,0,0,0,0,1,1,0,0,0,0,train/81/81_7300_2700.tif
21660,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2800.tif
21661,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_2900.tif
21662,0,0,0,0,1,1,0,0,0,0,train/81/81_7300_3000.tif
21663,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3100.tif
21664,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3200.tif
21665,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3300.tif
21666,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3400.tif
21667,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3500.tif
21668,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3600.tif
21669,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3700.tif
21670,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3800.tif
21671,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_3900.tif
21672,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4000.tif
21673,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4100.tif
21674,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4200.tif
21675,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4300.tif
21676,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4400.tif
21677,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4500.tif
21678,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4600.tif
21679,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4700.tif
21680,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4800.tif
21681,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_4900.tif
21682,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5000.tif
21683,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5100.tif
21684,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_5200.tif
21685,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5300.tif
21686,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5400.tif
21687,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5500.tif
21688,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5600.tif
21689,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5700.tif
21690,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_5800.tif
21691,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6000.tif
21692,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6100.tif
21693,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6200.tif
21694,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6300.tif
21695,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6400.tif
21696,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6500.tif
21697,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6800.tif
21698,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_6900.tif
21699,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_7000.tif
21700,0,0,0,0,0,0,0,0,1,0,train/81/81_7300_7100.tif
21701,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7300.tif
21702,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7400.tif
21703,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7500.tif
21704,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7600.tif
21705,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7700.tif
21706,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7800.tif
21707,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_7900.tif
21708,0,0,0,0,0,1,0,0,0,0,train/81/81_7300_800.tif
21709,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8000.tif
21710,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8100.tif
21711,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8200.tif
21712,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8300.tif
21713,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8400.tif
21714,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8500.tif
21715,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8600.tif
21716,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8700.tif
21717,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8800.tif
21718,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_8900.tif
21719,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_9000.tif
21720,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_9100.tif
21721,0,0,0,0,1,0,0,0,0,0,train/81/81_7300_9200.tif
21722,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_1000.tif
21723,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_10000.tif
21724,1,0,0,0,0,0,0,0,1,0,train/81/81_7400_11100.tif
21725,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_11200.tif
21726,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_1400.tif
21727,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_1500.tif
21728,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_1600.tif
21729,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_1800.tif
21730,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_1900.tif
21731,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2000.tif
21732,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2100.tif
21733,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2200.tif
21734,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2300.tif
21735,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2400.tif
21736,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_2500.tif
21737,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2600.tif
21738,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_2700.tif
21739,0,0,0,0,1,1,0,0,0,0,train/81/81_7400_2800.tif
21740,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_2900.tif
21741,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3000.tif
21742,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3100.tif
21743,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3200.tif
21744,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3300.tif
21745,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3400.tif
21746,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3500.tif
21747,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3600.tif
21748,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3700.tif
21749,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3800.tif
21750,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_3900.tif
21751,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4000.tif
21752,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4100.tif
21753,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4200.tif
21754,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4300.tif
21755,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4400.tif
21756,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4500.tif
21757,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4600.tif
21758,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4700.tif
21759,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4800.tif
21760,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_4900.tif
21761,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5000.tif
21762,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5100.tif
21763,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5200.tif
21764,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5300.tif
21765,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5400.tif
21766,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5500.tif
21767,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5600.tif
21768,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_5900.tif
21769,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_6000.tif
21770,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_6100.tif
21771,1,0,0,0,0,0,0,0,1,0,train/81/81_7400_6200.tif
21772,1,0,0,0,0,0,0,0,1,0,train/81/81_7400_6300.tif
21773,1,0,0,0,0,0,0,0,1,0,train/81/81_7400_6400.tif
21774,1,0,0,0,0,0,0,0,1,0,train/81/81_7400_6500.tif
21775,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_6600.tif
21776,0,0,0,0,0,0,0,0,1,0,train/81/81_7400_6700.tif
21777,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7200.tif
21778,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7300.tif
21779,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7400.tif
21780,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7500.tif
21781,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7600.tif
21782,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7700.tif
21783,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7800.tif
21784,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_7900.tif
21785,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_800.tif
21786,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8000.tif
21787,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8100.tif
21788,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8200.tif
21789,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8300.tif
21790,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8400.tif
21791,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8500.tif
21792,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8600.tif
21793,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8700.tif
21794,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8800.tif
21795,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_8900.tif
21796,0,0,0,0,0,1,0,0,0,0,train/81/81_7400_900.tif
21797,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9000.tif
21798,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9100.tif
21799,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9200.tif
21800,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9600.tif
21801,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9700.tif
21802,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9800.tif
21803,0,0,0,0,1,0,0,0,0,0,train/81/81_7400_9900.tif
21804,0,0,0,0,0,1,0,0,0,0,train/81/81_7500_1000.tif
21805,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_10000.tif
21806,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_10900.tif
21807,0,0,0,0,0,1,0,0,0,0,train/81/81_7500_1100.tif
21808,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_11000.tif
21809,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_11100.tif
21810,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_11200.tif
21811,0,0,0,0,0,1,0,0,0,0,train/81/81_7500_1400.tif
21812,0,0,0,0,0,1,0,0,0,0,train/81/81_7500_1500.tif
21813,0,0,0,0,0,1,0,0,0,0,train/81/81_7500_1600.tif
21814,0,0,0,0,1,1,0,0,0,0,train/81/81_7500_1800.tif
21815,0,0,0,0,1,1,0,0,0,0,train/81/81_7500_1900.tif
21816,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2000.tif
21817,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2100.tif
21818,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2200.tif
21819,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2300.tif
21820,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2400.tif
21821,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2500.tif
21822,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2600.tif
21823,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2700.tif
21824,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2800.tif
21825,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_2900.tif
21826,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3000.tif
21827,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3100.tif
21828,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3200.tif
21829,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3300.tif
21830,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3400.tif
21831,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3500.tif
21832,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3600.tif
21833,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3700.tif
21834,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3800.tif
21835,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_3900.tif
21836,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4000.tif
21837,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4100.tif
21838,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4200.tif
21839,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4300.tif
21840,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4400.tif
21841,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4500.tif
21842,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4600.tif
21843,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4700.tif
21844,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4800.tif
21845,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_4900.tif
21846,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5000.tif
21847,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5100.tif
21848,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5200.tif
21849,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5300.tif
21850,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5400.tif
21851,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5500.tif
21852,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5600.tif
21853,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_5900.tif
21854,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_6000.tif
21855,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_6100.tif
21856,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_6200.tif
21857,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_6300.tif
21858,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_6400.tif
21859,1,0,0,0,0,0,0,0,1,0,train/81/81_7500_6500.tif
21860,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_6600.tif
21861,0,0,0,0,0,0,0,0,1,0,train/81/81_7500_6700.tif
21862,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7000.tif
21863,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7100.tif
21864,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7200.tif
21865,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7300.tif
21866,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7400.tif
21867,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7500.tif
21868,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7600.tif
21869,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7700.tif
21870,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7800.tif
21871,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_7900.tif
21872,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8000.tif
21873,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8100.tif
21874,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8200.tif
21875,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8300.tif
21876,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8400.tif
21877,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8500.tif
21878,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8600.tif
21879,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8700.tif
21880,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8800.tif
21881,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_8900.tif
21882,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9000.tif
21883,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9100.tif
21884,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9200.tif
21885,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9300.tif
21886,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9400.tif
21887,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9500.tif
21888,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9600.tif
21889,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9700.tif
21890,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9800.tif
21891,0,0,0,0,1,0,0,0,0,0,train/81/81_7500_9900.tif
21892,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_10700.tif
21893,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_10800.tif
21894,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_10900.tif
21895,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1100.tif
21896,1,0,0,0,0,0,0,0,1,0,train/81/81_7600_11000.tif
21897,1,0,0,0,0,0,0,0,1,0,train/81/81_7600_11100.tif
21898,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_11200.tif
21899,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_11300.tif
21900,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1200.tif
21901,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1300.tif
21902,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1400.tif
21903,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1500.tif
21904,0,0,0,0,0,1,0,0,0,0,train/81/81_7600_1600.tif
21905,0,0,0,0,1,1,0,0,0,0,train/81/81_7600_1700.tif
21906,0,0,0,0,1,1,0,0,0,0,train/81/81_7600_1800.tif
21907,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_1900.tif
21908,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2000.tif
21909,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2100.tif
21910,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2200.tif
21911,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2300.tif
21912,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2400.tif
21913,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2500.tif
21914,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2600.tif
21915,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2700.tif
21916,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_2900.tif
21917,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3000.tif
21918,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3100.tif
21919,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3200.tif
21920,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3300.tif
21921,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3400.tif
21922,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3500.tif
21923,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3600.tif
21924,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3700.tif
21925,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3800.tif
21926,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_3900.tif
21927,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4000.tif
21928,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4100.tif
21929,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4200.tif
21930,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4300.tif
21931,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4400.tif
21932,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4500.tif
21933,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4600.tif
21934,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4700.tif
21935,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4800.tif
21936,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_4900.tif
21937,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_5000.tif
21938,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_5100.tif
21939,1,0,0,0,0,0,0,0,1,0,train/81/81_7600_5200.tif
21940,1,0,0,0,0,0,0,0,1,0,train/81/81_7600_5300.tif
21941,1,0,0,0,0,0,0,0,1,0,train/81/81_7600_5400.tif
21942,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_5500.tif
21943,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_5600.tif
21944,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6000.tif
21945,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6100.tif
21946,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6200.tif
21947,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6300.tif
21948,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6400.tif
21949,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6500.tif
21950,0,0,0,0,0,0,0,0,1,0,train/81/81_7600_6600.tif
21951,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_6900.tif
21952,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7000.tif
21953,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7100.tif
21954,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7200.tif
21955,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7300.tif
21956,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7400.tif
21957,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7500.tif
21958,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7600.tif
21959,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7700.tif
21960,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7800.tif
21961,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_7900.tif
21962,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8000.tif
21963,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8100.tif
21964,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8200.tif
21965,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8300.tif
21966,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8400.tif
21967,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8500.tif
21968,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8600.tif
21969,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8700.tif
21970,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8800.tif
21971,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_8900.tif
21972,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9000.tif
21973,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9100.tif
21974,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9200.tif
21975,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9300.tif
21976,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9400.tif
21977,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9500.tif
21978,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9600.tif
21979,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9700.tif
21980,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9800.tif
21981,0,0,0,0,1,0,0,0,0,0,train/81/81_7600_9900.tif
21982,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_10600.tif
21983,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_10700.tif
21984,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_10800.tif
21985,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_10900.tif
21986,0,0,0,0,0,1,0,0,0,0,train/81/81_7700_1100.tif
21987,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_11000.tif
21988,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_11100.tif
21989,0,0,0,0,0,1,0,0,0,0,train/81/81_7700_1200.tif
21990,0,0,0,0,0,1,0,0,0,0,train/81/81_7700_1300.tif
21991,0,0,0,0,0,1,0,0,0,0,train/81/81_7700_1400.tif
21992,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_1500.tif
21993,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_1600.tif
21994,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_1700.tif
21995,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_1800.tif
21996,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_1900.tif
21997,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2000.tif
21998,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2100.tif
21999,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2200.tif
22000,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2300.tif
22001,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2400.tif
22002,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2500.tif
22003,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2600.tif
22004,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_2700.tif
22005,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_2800.tif
22006,0,0,0,0,0,0,0,0,1,0,train/81/81_7700_2900.tif
22007,0,0,0,0,1,0,0,0,1,0,train/81/81_7700_3000.tif
22008,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_3100.tif
22009,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_3200.tif
22010,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_3300.tif
22011,0,0,0,0,1,0,0,0,0,0,train/81/81_7700_3400.tif
